Ticker,Category,Info,Address,Link
STH,Dịch vụ tiêu dùng,"CTCP phát hành sách Thái Nguyên có thời gian hoạt động hơn 15 năm trong ngành, với kinh nghiệm và bề dày hoạt động trong ngành kinh doanh sách và văn phòng phẩm, thiết bị giáo dục cũng như trên địa bàn tỉnh Thái Nguyên. Công ty đã tạo dựng được mạng lưới đối tác, khách hàng thường xuyên trong và ngoài tỉnh. Việc hoàn thành tăng vốn điều lệ lên 65 tỷ đồng trong năm 2019 đã giúp Công ty có thêm nguồn lực mới để phát triển hoạt động kinh doanh, chịu ít áp lực lãi suất từ nguồn vốn vay hơn giúp Công ty tăng năng lực cạnh tranh trên thị trường.","Số 65, tổ 2, đường Hoàng Văn Thụ, phường Phan Đình Phùng, thành phố Thái Nguyên, tỉnh Thái Nguyên",www.sthc.com.vn
TBD,Công nghiệp,"Tổng Công ty Thiết bị điện Đông Anh tiền thân là một cơ sở sửa chữa, được các đơn vị trong ngành gọi là “Bệnh viên đa khoa của ngành điện” chuyên đảm trách nhiệm vụ sửa chữa thiết bị công nghệ cho hệ thống nguồn và lưới điện truyền tải của Bộ Năng lượng, tiếp đến là thực hiện nhiệm vụ sửa chữa thiết bị công nghệ và chế tạo sản phẩm thiết bị điện cung cấp cho các dự án phát triển lưới điện của Tập đoàn Điện lực Việt Nam. Tổng Công ty đã từng bước trưởng thành và không ngừng phát triển về mọi mặt và trở thành một doanh nghiệp hàng đầu ở Việt Nam về sản xuất thiết bị cơ khí điện. Tổng Công ty là đơn vị đầu tiên chế tạo thành công máy biến áp 110kV, hiện nay là doanh nghiệp duy nhất ở Việt Nam chế tạo thành công máy biến áp 220kV và 500kV của Tập đoàn Điện lực Việt Nam.","Số 189, Đường Lâm Tiên, Thị trấn Đông Anh, Huyện Đông Anh, TP.Hà Nội",www.eemc.com.vn
TCI,Tài chính,"Vốn điều lệ của TCSC là 360 tỷ  đồng, được xem là Công ty chứng khoán có VĐL ở mức trung bình trên thị trường chứng khoán Việt Nam. Nếu so với các công ty chứng khoán có vốn tương đương, TCSC là cao nhất trong nhóm các doanh nghiệp so sánh tương đương khác. Điều này phản ánh về mức an toàn tài chính và đảm bảo tính thanh khoản cho TCSC. Bên cạnh tình hình vay vợ rất ít, lượng tiền mặt của TCSC cũng vượt trội so với các doanh nghiệp trong ngành.","Lầu 2, số 6 Hồ Tùng Mậu, phường Nguyễn Thái Bình, quận 1, thành phố Hồ Chí Minh",www.tcsc.vn
TID,Hàng tiêu dùng,"Qua 28 năm hoạt động, từ một đơn vị được thành lập với vốn ban đầu 15 triệu đồng, nhân sự 10 người, Tổng Công ty Tín Nghĩa đã tăng trưởng không ngừng và đạt được vị thế đáng kể. Thương hiệu Tín Nghĩa đã được cộng đồng doanh nghiệp ghi nhận và đánh giá cao. Năm 2017, Tín Nghĩa tiếp tục đứng trong Top 500 doanh nghiệp lớn nhất Việt Nam, bên cạnh đó được tôn vinh là “Thương hiệu Quốc gia”, Giải thưởng “Chất lượng Quốc gia” và “Doanh nghiệp vì Người lao động”.","96 Hà Huy Giáp, phường Quyết Thắng, thành phố Biên Hòa, tỉnh Đồng Nai",www.tinnghiacorp.com.vn
TIS,Vật liệu cơ bản,"TIS là đơn vị chiếm giữ thị phần lớn với 12,7% tại thị trường miền Bắc, nguồn nguyên vật liệu của TIS luôn chiếm lợi thế so với các doanh nghiệp khác trong ngành, là đơn vị sản xuất đa dạng nhất các chủng loại sản phẩm từ thép cuộn, thép thanh trơn và vằn..., cơ cấu sản phẩm tương đối đầy đủ, là một lợi thế riêng so với các nhà sản xuất khác.","Tổ 13, Phường Cam Giá, thành phố Thái Nguyên, tỉnh Thái Nguyên",www.tisco.com.vn
TL4,Công nghiệp,"Tổng Công ty Xây dựng Thủy lợi 4 – CTCP (“Tổng Công ty”) là một trong những đơn vị đi đầu trong công tác xây dựng các công trình thủy điện, thủy lợi trên rộng khắp các địa bàn trong cả nước. Với hơn 37 năm kinh nghiệm, Tổng Công ty đã từng bước khẳng định năng lực và trình độ công nghệ của mình qua các công trình lớn, có ý nghĩa hết sức quan trọng trong công cuộc công nghiệp hóa, hiện đại hóa và phát triển kinh tế đất nước. Hiện tại, Tổng Công ty vẫn đang giữ vị trí tiên phong trong việc thực hiện các dự án lớn, trong đó tiêu biểu là dự án công trình thủy lợi Tả Trạch – tỉnh Thừa Thiên Huế với vai trò là thành viên đứng đầu Liên doanh đảm nhận thi công đập chính, đây là đập đất có chiều cao lớn nhất Việt Nam hiện nay. Các công trình Tổng Công ty thực hiện mang ý nghĩa chiến lược trong sự phát triển kinh tế xã hội, góp phần đảm bảo an ninh năng lượng của đất nước.","205A Nguyễn Xí, phường 26, quận Bình Thạnh, thành phố Hồ Chí Minh",www.thuyloi4.com.vn
TNS,Vật liệu cơ bản,"So với các đơn vị khác trong ngành, công suất của TNFS khá thấp, điều này đã làm giảm khả năng cạnh tranh trong việc cung cấp các hợp đồng lớn so với nhiều đơn vị khác trong cùng ngành. Bên cạnh đó, việc huy động vốn cho sản xuất kinh doanh cũng còn hạn chế do tình hình tài chính còn khó khăn, do vậy việc linh hoạt trong các chính sách khách hàng không chiếm được nhiều ưu thế vượt trội so với nhiều đơn vị lớn trong ngành. Theo đánh giá của Ban lãnh đạo Công ty, các ưu thế cạnh tranh của TNFS chỉ được thay đổi tốt hơn khi tình hình tài chính của Công ty được cải thiện tốt, điều này phụ thuộc vào vấn đề cơ cấu nguồn vốn vay cũng như vốn cổ phần của Công ty.","Khu công nghiệp Phú Mỹ I, huyện Tân Thành, tỉnh Bà Rịa – Vũng Tàu",www.tnsteel.vn
TTN,Viễn thông,"Một trong những cổ đông chính của VNTT là Tập đoàn bưu chính Viễn thông Việt Nam. VNPT là doanh nghiệp cung cấp hạ tầng mạng viễn thông hàng đầu tại Việt Nam. VNTT và VNPT đã có những cam kết thỏa thuận hợp tác chiến lược trong việc sử dụng mạng lưới, phối hợp cung cấp dịch vụ viễn thông trong nước và quốc tế. VNTT và VNPT đã có thỏa thuận hợp tác chiến lược để đầu tư và cung cấp dịch vụ viễn thông, công nghệ thông tin trong các khu VNTT được khai thác, cấp cấp dịch vụ. Đối thủ cạnh tranh chính của Công ty là các nhà cung cấp dịch vụ viễn thông internet khác không có thỏa thuận hợp tác chiến lược nhưng có khả năng cung cấp các cấp dịch vụ viễn thông tương tự VNTT trên các địa bàn hoạt động của VNTT. Chủ yếu là FPT Telecom và Viettel.","21 VSIP II đường số 1, khu công nghiệp Việt Nam – Singapore II, phường Phú Hòa,",www.vntt.com.vn
TVN,Vật liệu cơ bản,"Trong vòng 20 năm, VNSTEEL đã đạt được sự tăng trưởng mạnh. Tính đến năm 2014, sản lượng thép cán tăng gấp 6,6 lần so với năm 1995. Trong đó, sản phẩm chủ lực của Tổng công ty là thép xây dựng, hiện đang chiếm trên 40% thị phần trong Hiệp hội Thép Việt Nam. Sản lượng phôi thép đạt được năm 2014 tăng 4,5 lần so với năm 1995, đáp ứng phần lớn phôi thép cho nhu cầu cán thép của Tổng công ty. Những năm gần đây, VNSTEEL đóng góp vai trò là công cụ quan trọng của Nhà nước thực hiện bình ổn, kiểm soát thị trường thép trong nước, tham gia tích cực vào việc xây dựng, tham vấn chính sách và quy hoạch phát triển ngành thép với các cơ quan quản lý Nhà nước. Là đơn vị sáng lập ngành thép, VNSTEEL đã đóng góp tích cực vào hoạt động có hiệu quả của ngành, là nôi đào tạo nhiều cán bộ cao cấp cho các doanh nghiệp thép trong nước.","Số 91 Láng Hạ, quận Đống Đa, Hà Nội",http://vnsteel.vn
VAB,Tài chính,"Ngân hàng TMCP Việt Á là một ngân hàng trẻ, năng động. Trải qua 16 năm xây dựng và phát triển, VAB đã đạt được những thành tựu quan trọng, từng bước khẳng định vị thế trên thị trường là một ngân hàng được tín nhiệm cao, chất lượng dịch vụ tốt, mặt bằng lãi suất hấp dẫn và sản phẩm dịch vụ linh hoạt. VAB không ngừng hoàn thiện cơ chế hoạt động, đào tạo đội ngũ cán bộ, trở thành một điểm đến được khách hàng tin tưởng, có thái độ phục vụ tận tâm, là điểm tựa vững chắc cho khách hàng cá nhân và doanh nghiệp.","Tầng 4 và 5, tòa nhà Samsora Premier số 105 Chu Văn An, Yết Kiêu, Hà Đông, Hà Nội",https://vietabank.com.vn/
VBB,Tài chính,"Ngân hàng có quy mô không lớn, vốn chủ sở hữu của Vietbank nằm trong nhóm có năng lực tài chính thấp, tuy nhiên về cấn đối nguồn, Vietbank thuộc nhóm ngân hàng có tỷ lệ đòn bẩy thấp, thiên về sử dụng vốn tự có hơn vay nợ. Vietbank luôn đáp ứng tốt chỉ tiêu an toán về thanh khoản của NHNN. Bên cạnh đó, Vietbank có sự tăng trưởng tích cực khi xếp ở nhóm giữa trong số các ngân hàng thương mại về các chỉ số ROA, ROE, NIM.","47 Trần Hưng Đạo, Phường 3, Thành phố Sóc Trăng, Tỉnh Sóc Trăng, Việt Nam",www.vietbank.com.vn
VCR,Tài chính,"Vinaconex – ITC được thành lập tháng 3 năm 2008, tuy thời gian hoạt động mới chỉ có 2 năm nhưng vị thế của Công ty đã được khẳng định trong ngành Bất động sản nhờ những thế mạnh được hình thành ngày từ khi mới thành lập và được củng cố trong suốt 2 năm hoạt động...","Tầng 12, Tòa nhà Vinaconex,số 34 Láng Hạ, Đống Đa, HN",www.vinaconexitc.com.vn
VE9,Công nghiệp,"Công ty cổ phần xây dựng điện VNECO 9 là doanh nghiệp chuyên trong lĩnh vực xây dựng điện, lĩnh vực khách sạn và du lịch. VNECO 9 là nhà thầu có uy tín với các chủ đầu tư trong lĩnh vực xây dựng điện, là bạn hàng tin cậy của các ngân hàng thương mại, các nhà cung cấp vật tư hàng hoá và dịch vụ, là đối tác được đánh giá cao trong hoạt động liên kết đầu tư.","Tầng trệt C4 - C5, CC Chợ Đầm, Xương Huân, Tp. Nha Trang, Khánh Hòa",www.vneco9.com
VEA,Công nghiệp,"Hiện nay, thị trường tiêu thụ động cơ diesel nhỏ (dưới 30 mã lực), máy kéo và máy nông nghiệp từ 03 nguồn chính, gồm: Sản phẩm nội địa, sản phẩm nhập khẩu Trung Quốc và các máy cũ nhập khẩu từ Nhật, Hàn Quốc... Sản phẩm nội địa chủ yếu do các đơn vị của Tổng công ty Máy Động lực và Máy Nông nghiệp Việt Nam (VEAM) sản xuất và lắp ráp. Sản phẩm của Trung Quốc gồm hai dòng chính, nhập khẩu từ các nhà sản xuất chính thống và nhập khẩu biên mậu từ các nhà sản xuất tư nhân chủ yếu là các máy nhái, máy giả nhãn hiệu của các nhà sản xuất chính thống.","Lô D, khu D1, phường Phú Thượng, quận Tây Hồ, thành phố Hà Nội",www.veamcorp.com
VFS,Tài chính,"Công ty ra đời vào thời điểm cuối năm 2008 với nghiệp vụ Môi giới chứng khoán, Tư vấn đầu tư chứng khoán. tự doanh chứng khoán. Đến nay, với định hướng chiến lược đúng đắn và đầu tư có hiệu quả, VFS đã gây dựng được vị thế nhất định trên thị trường chứng khoán Việt Nam sau 12 năm hoạt động và phát triển.","Lầu 1, số 117 – 119 – 121 Nguyễn Du, phường Bến Thành, quận 1, thành phố Hồ Chí Minh",www.vfs.com.vn
VGI,Công nghệ,"Vị thế của Viettel Global ngày càng được củng cố và mở rộng. Sau 11 năm đầu tư ra nước ngoài, đến nay quy mô thị trường đã hoạt động tại 9 quốc gia (4 quốc gia châu Á, 4 quốc gia châu Phi và 1 quốc gia châu Mỹ), phục vụ gần 40 triệu khách hàng quốc tế sử dụng dịch vụ di động, internet băng rộng, điện thoại cố định và không dây. Tại các quốc gia Viettel Global đầu tư, hầu hết, thương hiệu mạng viễn thông của Tổng Công ty đều đứng vị trí thứ nhất. Tốc độ tăng trưởng hàng năm của các thị trường đều đạt tối thiểu 20-30%, cao gấp gần 10 lần so với tốc độ tăng trưởng chung của toàn ngành viễn thông thế giới.","Tầng 39-40 Keangnam Ha Noi Landmark Tower, Khu E6, KĐT Cầu Giấy, Mễ Trì, Nam Từ Liêm, HN",www.viettelglobal.vn
VGT,Hàng tiêu dùng,"Với lịch sử 50 năm hình thành và phát triển, vinatex là đơn vị dẫn đầu ngành Dệt may Việt Nam. Vinatex có đầy đủ các thành phần cần thiết để xây dựng chuỗi cung ứng hoàn chỉnh, làm nền tảng để Vinatex tiến từ hình thức CMT gia công thuần túy lên hình thức Sản xuất xuất khẩu ODM. Ngoài ra, các công ty thành viên của Vinatex cũng tự xây dựng các cửa hàng thời trang mang nhãn nhiệu riêng phục vụ thị trường nội địa. Vinatex và các công ty thành viên hiện đã đạt đến trình độ tiên tiến, có khả năng thực hiện hầu hết mọi loại đơn hàng với cấp chất lượng khác nhau.","25 Bà Triệu, Hoàn Kiếm, Hà Nội",www.vinatex.com.vn
VGV,Công nghiệp,"Tổng Công ty luôn đi đầu trong áp dụng kỹ thuật, công nghệ, tìm kiếm giải pháp thiết kế, xu hướng sáng tác kiến trúc. Thành quả từ những sáng tạo và nghiên cứu ứng dụng của Tổng công ty luôn được ghi nhận và đánh giá cao không chỉ trong thực tiễn và còn được vinh danh trong nhiều giải thưởng kiến trúc trong nước và quốc tế. Tổng công ty là tổ chức đạt nhiều giải thưởng kiến trúc quốc gia nhất và nhiều năm liên tiếp đạt giải thưởng Topten BCI Asia - giải thưởng vinh danh 10 công ty kiến trúc nổi tiếng nhất Châu Á.","243 Đê La Thành, phường Láng Thượng, quận Đống Đa, thành phố Hà Nội",www.vncc.vn
VHG,Tài chính,"Sau 10 năm trưởng thành và phát triển, VHG đã xây dựng được thương hiệu và hình ảnh vững chắc về doanh nghiệp sản xuất và cung cấp sản phẩm viễn thông, sản phẩm nhựa như cáp quang, cáp điện, các sản phẩm nhựa, omposite FRP. Khách hàng của Công ty là những tập đoàn lớn như FPT, Viettel,...","Lô 04 KCN Điện Nam, Điện Ngọc, P. Điện Ngọc, TX Điện Bản tỉnh Quảng Nam",qnr.vn
VLG,Công nghiệp,"Trong năm 2014 nền kinh tế trong nước vẫn chưa khởi sắc, những doanh nghiệp hoạt động trọng lĩnh vực vận tải cũng chịu sự tác động mạnh mẽ do chính sách của Nhà nước thay đổi, các loại phí, phụ phí tăng, sự cạnh tranh khốc liệt giữa các đơn vị hoạt động cùng ngành trong và ngoài nước khiến cho hoạt động Logistics của Công ty còn gặp nhiều khó khăn. Bằng nỗ lực phấn đấu không ngừng, khắc phục những khó khăn khách quan và chủ quan, Công ty đã tạo dựng và duy trì được chỗ đứng của mình và là một trong những đơn vị uy tín trong việc cung ứng các dịch vụ logistics ở cả ba lĩnh vực: kinh doanh vận tải đa phương thức (đường bộ, đường sắt, đường biển và đường hàng không), dịch vụ tạm nhập tái xuất và kho ngoại quan.","phòng 405, Tòa nhà Ocean Park, số 1 Đào Duy Anh, Phương Mai, Đống Đa, Hn",www.vimclogistics.com.vn
VNA,Công nghiệp,"Thành lập từ năm 1984, Vinaship có bề dày lịch sử lâu dài, có uy tín lớn trong lĩnh vực dịch vụ hàng hải trong nước và quốc tế với nhiều khách hàng truyền thống. Vinaship có mạng lưới các đơn vị trực thuộc tại các Cảng biển và Thành phố lớn của Việt Nam, do vậy Công ty có thể tận dụng được ưu thế về vị trí địa lý. Xét về phương diện quy mô vốn, số tấn trọng tải Đội tàu và thị phần vận tải thì Vinaship được coi là một trong các doanh nghiệp vận tải biển lớn thuộc Tổng Công ty Hàng hải Việt Nam. Công ty cũng đã xác lập được thương hiệu ""Vinaship"" trong thị trường vận tải trong nước cũng như thị trường vận tải quốc tế, đặc biệt là hoạt động vận tải hàng xuất nhập khẩu của Việt Nam và các nước Khu vực Đông Nam Á và Bắc Á.","Số 1 Hoàng Văn Thụ, Phường Minh Khai, Quận Hồng Bàng, Hải Phòng.",www.vinaship.com.vn
VNB,Dịch vụ tiêu dùng,"Với bề dày truyền thống lâu năm, Công ty là một trong các doanh nghiệp đầu ngành, luôn được đánh giá tốt về chất lượng nội dung, kỹ thuật và mỹ thuật của các xuất bản phẩm. Lấy chữ tín làm nền tảng phát triển, Công ty phấn đấu giữ vững uy tính thương hiệu của mình và phát triển mang đậm nét văn hóa riêng của Công ty trong tiến trình hội nhập kinh tế.","Số 44 Tràng Tiền, phường Tràng Tiền, quận Hoàn Kiếm, Hà Nội",www.savina.com.vn
VNH,Hàng tiêu dùng,"Việt Việt Nhật là một trong năm Công ty có quy mô và thị phần lớn của cả nước về sản xuất chế biến xuất khẩu ghẹ và chỉ đứng sau một số công ty có vốn 100% nước ngoài. Một số công ty chế biến và xuất khẩu ghẹ là đối thủ cạnh tranh của Việt Nhật như: Công ty Cổ phần Chế biến thủy sản – Xuất nhập khẩu Việt Cường, Công ty Mai Linh, Công ty Philips, Công ty Đồ hộp Hạ Long… Việt Nhật tuy là doanh nghiệp thuộc ngành thủy sản nhưng khác với các doanh nghiệp khác chủ yếu xuất khẩu cá tra, cá basa, tôm, mực đông lạnh; sản phẩm của Việt Nhật chủ yếu là sản phẩm chế biến và đồ hộp xuất khẩu. Đây là những sản phẩm mang lại giá trị gia tăng cao và xu hướng chung của ngành cũng chuyển dần từ các sản phẩm đông lạnh sang sản phẩm chế biến.","Lô A59/I, Đường số 7, KCN Vĩnh Lộc, Bình Hưng Hòa B, Bình Tân, Tp.HCM",www.vietnhat.com
VNP,Vật liệu cơ bản,"Trải qua nhiều năm hoạt động và phát triển, Vinaplast đã khẳng định được thương hiệu của mình trên thị trường nhựa Việt Nam, gặt hái được nhiều thành tựu và tạo được niềm tin đối với khách hàng và đối tác. Để đạt được những thành quả trên, Vinaplast đã từng bước xây dựng và khẳng định những lợi thế của mình như sau: Là đơn vị nòng cốt thực hiện vai trò quản lý ngành: Tiền thân là Tổng Công ty Nhựa Việt Nam, Vinaplast được thành lập với vai trò trở thành đơn vị nòng cốt thay thế Bộ Công nghiệp để thực hiện vai trò điều tiết và quản lý các đơn vị trong ngành. Nhằm thực hiện mục tiêu và nhiệm vụ do Đảng và Nhà nước giao phó, trong thời gian qua Công ty đã thực hiện tốt vai trò là đơn vị chủ lựctrong việc điều phối hoạt động của ngành nhựa trong nước.","300B Nguyễn Tất Thành, phường 13, quận 4, Tp. Hồ Chí Minh",www.vinaplast.com.vn
VOC,Hàng tiêu dùng,"Vocarimex hoạt động theo mô hình Công ty mẹ - công ty con - công ty liên kết đã tạo ra thế mạnh trong phát triển ngành là xu hướng khách quan trong bối cảnh hội nhập kinh tế quốc tế và cạnh tranh ngày càng gay gắt trên thị trường. Trong các năm qua, toàn tổ hợp của Vocarimex phát triển mạnh, giữ vững vị trí đầu đàn và vai trò chủ đạo trong ngành. Là những nhà sản xuất chủ yếu cung cấp dầu thực vật cho thị trường trong nước và xuất khẩu. Nếu xét quy mô doanh nghiệp của ngành thì Vocarimex, các công ty con và các công ty liên kết là các doanh nghiệp có quy mô lớn về số lao động, tài sản, thiết bị, công nghệ hiện đại.","58 Nguyễn Bỉnh Khiêm, phường ĐaKao, quận 1, thành phố Hồ Chí Minh",www.vocarimex.com.vn
VTD,Dịch vụ tiêu dùng,"Trải quan hơn 8 năm xây dựng và  trưởng thành, Công ty đã có hơn 50 nhân viên và gần 300 công tác viên chuyên nghiệp hoạt động trong lĩnh vực lữ hành cùng 3 đối tác chiến lược là các doanh nghiệp lữ hành uy tín tại Mỹ, Châu Âu, Singapore. Đến Nay, Vietourst là một trong những doanh nghiệp lữ hành đã có chỗ đứng nhất định của Việt Nam và đang có tốc độ phát triển nhanh chóng.","154 Lý Chính Thắng, P. 7, Quận 3, Tp.HCM",vietourist.com.vn
VTP,Công nghiệp,"Trong hơn 9 năm, Viettel Post  đã  triển khai mạng lưới kinh doanh tại thị trường Myanma và Campuchia, không những thế, Viettel Post  còn cung cấp dịch vụ chuyển phát quốc tế đi tất cả các dự kiến sẽ tiếp tục đẩy mạnh hợp tác với các nước có thương mại song phương lớn với Việt nam tại Khu vực Châu Mỹ, Châu Âu, Châu Á.","Số 1 Giang Văn Minh, Kim Mã, Ba Đình, Hà Nội.",www.viettelpost.com.vn
XMC,Công nghiệp,"Xuân Mai với tiền thân là một đơn vị sản xuất bê tông đúc sẵn phục vụ các công ty trong nội bộ Vinaconex và các khách hàng, đã chuyển mình trong quá trình tái cấu trúc về sở hữu và cấu trúc doanh nghiệp để phấn đấu trở thành một Tổng thầu EPC uy tín và một nhà cung cấp bất động sản phù hợp với nhu cầu thị trường.","Căn hộ 1010D2 Khu Đ, Khu Phức hợp Mandarin Garden, Hoàng Minh Giám, Trung Hòa, Cầu Giấy, HN",www.xmcc.com.vn
