Ticker,Category,Info,Address,Link
SAB,Hàng tiêu dùng,"Với lịch sử hơn 140 năm hoạt động kinh doanh, Bia Sài Gòn đã trở thành thương hiệu hàng đầu tại thị trường Việt Nam và được biết tới tại nhiều quốc gia. Năm 2015 Sabeco đã vươn lên vị trí thứ mười bảy trong các tập đoàn sản xuất bia lớn nhất thế giới, nằm trong nhóm các nhà sản xuất bai hàng đầu Đông Nam Á và là thành viên thứ 351 của Học viên Bia Berlin. Sabeco có năng lực sản xuất nhất trong ngành: Tổng công ty có hai mươi bốn nhà máy sản xuất đặt tại tất cả các khu vực trọng điểm, với tổng công suất sản xuất đạt trên 1,8 tỉ lít bia /năm.","187 Nguyễn Chí Thanh, P. 12, Quận 5, TP.HCM",www.sabeco.com.vn
SAM,Công nghệ,"Công ty Cổ phần Đầu tư và Phát triển SACOM (SAM Holdings) là một trong hai công ty cổ phẩn đầu tiên niêm yết trên sàn chứng khoán Việt Nam (MCK: SAM) và là đơn vị được phong tặng danh hiệu “Anh hùng lao động thời kỳ đổi mới”.Trong suốt 20 năm phát triển, từ lĩnh vực hoạt động ban đầu là sản xuất và phân phối các loại cáp cho ngành bưu chính viễn thông, đến nay, SAM Holdings đã mở rộng sang nhiều lĩnh vực khác hướng đến mục tiêu trở thành tập đoàn đa ngành hàng đầu tại Việt Nam.Công ty có tên cũ là Công ty Cổ phần Cáp và Vật Liệu Viễn Thông","152/11B Điện Biên Phủ, P. 25, Q.Bình Thạnh, Tp.HCM",www.samholdings.com.vn
SBT,Hàng tiêu dùng,"Với dây chuyền máy móc thiết bị hiện đại và hoàn toàn tự động được vận hành bởi đội ngũ lao động dày dạn kinh nghiệm đã được đào tạo trong và ngoài nước, SBT đã và đang khẳng định vị thế hàng đầu của mình trong lĩnh vực sản xuất đường tại Việt nam. Bên cạnh đó, với chủ trương đa dạng hóa ngành nghề kinh doanh, SBT đã thật sự tạo nên “sức bật” khi mở rộng đầu tư sang các ngành nghề mới có tỷ suất sinh lợi cao như triển khai dự án khu Trung tâm thương mại – Khách sạn – Trung tâm hội nghị và dự án khu công nghiệp Bourbon An Hòa. Đây là những lĩnh vực sẽ mang về nguồn thu nhập lớn về lâu dài cho công ty cũng như các nhà đầu tư, tạo nền móng vững chắc cho sự phát triển toàn diện, đa dạng, cân đối của công ty.","Xã Tân Hưng, Huyện Tân Châu, Tỉnh Tây Ninh",http://www.ttcsugar.com.vn
SCS,Công nghiệp,"Sau hơn 07 năm hoạt động SCSC đã có được 23 hãng hàng không là khách hàng trong tổng số 58 hãng hàng không có mặt tại Cảng hàng không Quốc tế Tân Sơn Nhất, trong đó có những hãng lớn, có uy tín trên thế giới như Cathay Pacific, Singapore Airlines, Emirates, Turkish Airlines, Thai, Cargolux, Lufthansa, … Điều này thể hiện được vị thế
của công ty trong ngành. SCSC là một trong những nhà ga hàng hóa tại Châu Á sử dụng hệ thống quản lý hàng bằng mã vạch (barcode). Nhờ hệ thống này việc quản lý hàng tại SCSC thông qua thiết bị cầm tay Handheld chính xác và tiết kiệm thời gian cũng như chi phí.","Số 30 Phan Thúc Duyện, phường 4, quận Tân Bình, thành phố Hồ Chí Minh",www.scsc.vn
SJS,Tài chính,"Sudico chiếm một thị phần xấp xỉ 6% đến 8% trong lĩnh vực đầu tư kinh doanh bất động sản. SJS định hướng xây dựng những sản phẩm chất lượng cao đáp ứng mọi nhu cầu của khách hàng với những tiện nghi thuận lợi nhất; cơ sở hạ tầng đồng bộ; môi trường sống toàn diện với kiểu dáng kiến trúc độc đáo, sang trọng. Sản phẩm, dịch vụ của Công ty khá đa dạng, được thể hiện qua một số dự án lớn như: Dự án khu dân cư bắc đường Trần Hưng Đạo; Dự án khu đô thị Mỹ Đình - Mễ Trì; Dự án khu đô thị mới Nam An Khánh; Dự án khách sạn Sông Đà-Hạ Long.","Tòa nhà Sudio, đường Mễ Trì, Phường Mỹ Đình 1, Quận Nam Từ Liêm, TP. Hà Nội",http://www.sudicosd.com.vn
SSI,Tài chính,"SSI hiện là một tổ chức tài chính cung cấp các dịch vụ ngân hàng đầu tư và dịch vụ chứng khoán cho hơn 12.000 khách hàng, trong đó hơn 1.100 tài khoản của nhà đầu tư nước ngoài (chiếm khoảng 64% thị phần) bao gồm các công ty, tổ chức tài chính và nhà đầu tư cá nhân trong và ngoài nước đến từ các quốc gia trên thế giới như Mỹ, Anh, Canada, Úc, Nhật, Hàn Quốc, Singapore, Hong Kong, Thái Lan, Đài Loan….. Thị phần môi giới của SSI luôn đạt hơn 20% thị trường cổ phiếu niêm yết tại TTGDCK TP.HCM và 40% thị trường cổ phiếu đăng ký giao dịch tại TTGDCK Hà Nội.","72 Nguyễn Huệ, Quận 1, TP. HCM",www.ssi.com.vn
STB,Tài chính,"Sau nhiều năm hoạt động, Sacombank vươn lên dẫn đầu khối ngân hàng TMCP tại Việt Nam về tốc độ tăng trưởng với tỉ lệ hơn 50%/năm với mạng lưới hoạt động trên toàn quốc.Mục tiêu đến năm 2010 Sacombank sẽ có mặt tại tất cả các tỉnh thành trong cả nước với số lượng khoảng 350 điểm giao dịch và tiến tới mở rộng hoạt động ở nước ngoài.Chiến lược của Sacombank là phát triển thành một ngân hàng bán lẻ, hiện đại, đa năng hàng đầu Việt Nam.","266-268 Nam Kỳ Khởi Nghĩa, Phường 8, Q.3, Tp. HCM",www.sacombank.com.vn
SZC,Tài chính,"Với hơn 25 năm kinh nghiệm, thương hiệu Sonadezi gắn liền với lĩnh vực kinh doanh, phát triển các Khu công nghiệp. Là một trong những Doanh nghiệp xây dựng khu công nghiệp được xếp hàng đầu của Việt Nam trong giới đầu tư trong và ngoài nước. Sự thành công của Sonadezi đã đúc kết được trong quá trình xây dựng khu công nghiệp từ việc giao đất đúng thời hạn và cơ sở dịch vụ hạ tầng công nghiệp đầy đủ, cam kết hỗ trợ, chăm sóc khách hàng trong suốt thời gian đầu tư nhằm giúp các nhà đầu tư hoàn toàn yên tâm vào sản xuất kinh
doanh. Đồng thời, góp phần đẩy mạnh xây dựng thương hiệu và uy tín của Công ty trong ngành.","Tầng 9, Cao ốc Sonadezi, số 1, đường 1, KCN Biên Hòa 1, phường An Bình, Tp. Biên Hòa, tỉnh Đồng Nai",www.sonadezichauduc.com.vn
TCB,Tài chính,"So với các ngân hàng thương mại hoạt động tại Việt Nam, Techcombank có nhiều thế mạnh góp phần khẳng đinh vi ̣ thê ́ trên thi trường trong lĩnh vực kinh doanh ngân hàng và các dịch vụ có liên quan.","191 Bà Triệu, phường Lê Đại Hành, quận Hai Bà Trưng, Hà Nội",www.techcombank.com.vn
TCH,Hàng tiêu dùng,"Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy (TCH) có bề dày 20 năm thành lập phát triển và gặt hái được rất nhiều thành công đáng kể. Những thành công này được thể hiện phần nào thông qua những con số về doanh thu và lợi nhuận hàng năm của Công ty luôn đạt mức cao. Năm 2016, công ty được xếp hạng 500 công ty lớn nhất Việt Nam theo tap chí VNR500. Lĩnh vực kinh doanh chính của TCH kinh doanh xe ô-tô tải và bất động sản. Hiện tại, TCH là đại diện phân phối xe tải đầu kéo International chính hãng của Navistar tại Việt Nam. TCH cũng thành công với một số dự án bất động sản như chung cư cao cấp Golden-Land tại 275 Nguyễn Trãi Hà Nội. Công ty cũng đang triển khai các dự án bất động sản tiềm năng khác.","Số 116 Nguyễn Đức Cảnh, phường Cát Dài, quận Lê Chân, thành phố Hải Phòng",www.hoanghuy.com.vn
TCM,Hàng tiêu dùng,"Trong suốt 30 năm không ngừng phát triển để làm giàu cho chính mình và góp phần đóng góp vào ngân sách Nhà nước, Công ty CP Dệt may Thành Công vững vàng vượt qua giai đoạn sóng gió chung của các doanh nghiệp Dệt may trong nước.Cùng tiến trình cổ phần hoá doanh nghiệp, với mong muốn đem đến cho người tiêu dùng trong nước dòng sản phẩm thời trang TCM thể hiện trên chất liệu cotton cao cấp đã từng mang niềm tự hào thương hiệu, dấu ấn Thành Công trên thị trường xuất khẩu; trang phục TCM năng động, bản lĩnh đang trở lại với tâm thức những người yêu mến thời trang.","36 Tây Thạnh, P. Tây Thạnh, Q. Tân Phú, Tp.HCM.",www.thanhcong.com.vn
TPB,Tài chính,"Ngân hàng Thương mại Cổ phần Tiên Phong (gọi tắt là “TPBank”) được thành lập từ ngày 05/05/2008. TPBank được kế thừa những thế mạnh về công nghệ hiện đại, kinh nghiệm thị trường cùng tiềm lực tài chính của các cổ đông chiến lược bao gồm: Tập đoàn Vàng bạc Đá quý DOJI, Tập đoàn Công nghệ FPT, Công ty Tài chính quốc tế ( IFC), Tổng công ty Tái bảo hiểm Việt Nam (Vinare) và Tập đoàn Tài chính SBI Ven Holding Pte. Ltd.,Singapore.","Tòa nhà TPBank, số 57, phố Lý Thường Kiệt, phường Trần Hưng Đạo, quận Hoàn Kiếm, Hà Nội",tpb.com.vn
VCB,Tài chính,"Với mục tiêu trở thành một tập đoàn tài chính hàng đầu Việt Nam và trở thành ngân hàng tầm cỡ quốc tế ở khu vực trong thập kỷ tới, hoạt động đa năng, kết hợp với điều kiện kinh tế thị trường, thực hiện tốt phương châm “Luôn mang đến cho khách hàng sự thành đạt” trong bối cảnh nền kinh tế Việt Nam nói chung và hệ thống Ngân hàng Việt Nam nói riêng đang trong quá trình hội nhập, Ngân hàng thương mại cổ phần Ngoại thương Việt Nam đã xây dựng cho mình một chiến lược phát triển bền vững.","Số 198 Trần Quang Khải, phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",www.vietcombank.com.vn
VCF,Hàng tiêu dùng,"Vinacafé BH được thừa hưởng thành quả lớn nhất của Nhà máy cà phê Biên Hòa trước đây là thương hiệu Vinacafé. Ra đời từ những năm 1980 và chính thức được công nhận sở hữu trí tuệ vào 1993, thương hiệu Vinacafé ngày nay đã trở thành một thương hiệu lớn của Việt Nam, được lựa chọn vào chương trình Thương hiệu Quốc gia từ năm 2008. Vinacafé được dày công xây dựng từ nền móng vững chắc: chất lượng sản phẩm và cam kết” “Hương vị của thiên nhiên”","Khu Công nghiệp Biên Hòa 1, Phường An Bình, Biên Hòa, Đồng Nai",www.vinacafebienhoa.com
VCG,Công nghiệp,"Khác với các đơn vị khác trực thuộc Bộ Xây dựng, ngay từ khi mới thành lập, VINACONEX là một Tổng Công ty đã xác định phương châm kinh doanh đa ngành và hiện nay VINACONEX đã trở thành một trong những Tổng Công ty đa doanh hàng đầu của Bộ Xây dựng với chức năng chính là Xây lắp các công trình dân dụng, công nghiệp, cơ sở hạ tầng, cấp thoát nước và môi trường…, xuất nhập khẩu máy móc, thiết bị, vật tư phục vụ ngành xây dựng và các ngành kinh tế khác; đưa lao động đi làm việc có thời hạn ở nước ngoài và đầu tư vào các lĩnh vực sản xuất xây dựng và các ngành kinh tế khác.","Tòa nhà Vinaconex, 34 Láng Hạ, phường Láng Hạ, quận Đống Đa, thành phố Hà Nội, Việt Nam",www.vinaconex.com.vn
VCI,Tài chính,"Công ty Cổ phần Chứng khoán Bản Việt (VCSC) được thành lập năm 2007, là một trong những công ty chứng khoán phát triển nhanh nhất tại Việt Nam. Năm 2014, VCSC tạo được sức bật mạnh mẽ để lần đầu tiên vượt qua ngưỡng mục tiêu 25% đối với tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE), và tiếp tục được công nhận qua hai giải thưởng danh giá từ Finance Asia và từ Euromoney là “Ngân hàng đầu tư tốt nhất Việt Nam”. Thành quả đạt được khẳng định đính đúng đắn và hiệu quả của mô hình ngân hàng đầu tư hiện đại mà chúng tôi theo đuổi từ khi thành lập. Triết lý của VCSC là xây dựng tương lai bền vững với khách hàng và đối tác","Tầng 15, Tháp Tài chính Bitexco, số 2 Hải Triều, quận 1, thành phố Hồ Chí Minh",www.vcsc.com.vn
VGC,Công nghiệp,"Tổng công ty Viglacera là đơn vị đứng đầu trong lĩnh vực sản xuất vật liệu xây dựng tại Việt Nam cả về năng lực sản xuất, loại hình, mẫu mã và chất lượng sản phẩm đáp ứng được nhiều phân khúc thị trường từ bình dân đến cao cấp. VIGLACERA được xếp hạng là một trong những thương hiệu vật liệu xây dựng được tin dùng tại thị trường trong nước với giải thưởng Thương hiệu quốc gia 2012 được trao tặng cho các doanh nghiệp nội địa đầu ngành (đóng góp 30 triệu USD kim ngạch xuất khẩu/năm của ngành xây dựng, sản phẩm có mặt tại trên 40 quốc gia và vùng lãnh thổ trên thế giới).","Tầng 16 và 17 tòa nhà Viglacera, số 1, đại lộ Thăng Long, phường Mễ Trì, quận Nam Từ Liêm, thành phố Hà Nội",www.viglacera.com.vn
VHC,Hàng tiêu dùng,"Công ty Cổ phần Vĩnh Hoàn là công ty cổ phần được chuyển đổi từ Công ty TNHH Vĩnh Hoàn vào tháng 04/2007, với lĩnh vực kinh doanh chính là chế biến xuất khẩu cá Tra, Basa đông lạnh. Dựa trên bản lĩnh và kinh nghiêm của Ban lãnh đạo Công ty cùng với sự phát triển của sản phẩm cá Tra, Basa của Việt Nam trên thị trường thế giới, Vĩnh Hoàn đã không ngừng tăng cao công suất, chất lượng quản lý và quy mô xuất khẩu của mình. Vĩnh Hoàn đã vươn lên vị trí thứ 2 trong các doanh nghiệp xuất khẩu cá tra, cá basa và thứ 3 trong các doạn nghiệp xuất khẩu thủy sản Việt Nam.","Quốc lộ 30, Phường 11, TP.Cao Lãnh, tỉnh Đồng Tháp",www.vinhhoan.com.vn
VHM,Tài chính,"Theo CBRE, Vinhomes là thương hiệu bất động sản nhà ở hàng đầu Việt Nam với thị phần khoảng 15% tính trên tổng số lượng căn hộ đã bán tại hai thị trường TP.HCM và Hà Nội trong khoảng thời gian từ năm 2015 đến năm 2017, bỏ xa đối thủ tiếp theo với thị phần khoảng 4%. Các dự án của Công ty nằm tại các vị trí trọng điểm của Hà Nội, TP.HCM và các thành phố có tiềm năng tăng trưởng cao và là các trung tâm du lịch như Hải Phòng, Quảng Ninh, Đà Nẵng và Thanh Hóa. Tất cả các quỹ đất của Vinhomes đều nằm ở những khu vực đang hoặc sẽ tiếp cận với mạng lưới giao thông, cơ sở hạ tầng công cộng, bao gồm các tuyến tàu điện ngầm tại Hà Nội và TP.HCM.","Tòa nhà văn phòng Symphony, Đường Chu Huy Mân, KĐT Sinh thái Vinhomes Riverside, Phúc Lợi, Long Biên, HN",http://vinhomes.vn
VIB,Tài chính,"VIB được thành lập vào năm 1996, đã trở thành một trong những ngân hàng TMCP đầu tiên của Việt Nam với tổng tài sản đạt gần 86 nghìn tỷ đồng, VĐL là 5.644 tỷ đồng. VIB có gần 4.000 cán bộ nhân viên phục vụ khách hàng tại 151 chi nhánh và phòng giao dịch tại trên 27 tỉnh / thành trọng điểm trong cả nước. Với chiến lược tăng trưởng nhất quán ""Quản trị tăng trưởng - Quản trị rủi ro - Quản trị hiệu quả"", VIB đã có mức tăng trưởng tín dụng và huy động vốn bền vững, an toàn qua các năm, từng bước dành được niềm tin của khách hàng và thị phần trên thị trường. Thị phần huy động của VIB chiếm 5% / thị phần huy động...","Tầng 1, và Tầng 2 tòa nhà Silling Tower số 111 A, Pasteur, P. Bến Nghé, Quận 1, Tp.HCM",www.vib.com.vn
VIC,Tài chính,"Công ty Cổ phần Vincom (Vincom), tiền thân là Công ty Cổ phần (CP) Thương mại Tổng hợp Việt Nam, được chính thức thành lập vào ngày 3/5/2002. Trải qua hơn 8 năm xây dựng và phát triển,tới nay, Vincom đã trở thành một trong những doanh nghiệp hàng đầu Việt Nam trong lĩnh vực bất động sản. Hàng loạt những dự án bất động sản cao cấp mang thương hiệu Vincom đang được triển khai tiếp nối nhau tại nhiều thành phố lớn của cả nước. Những dự án này đều là tâm điểm của sự chú ý và được đánh giá cao bởi các nhà đầu tư. Trong tương lai, hàng loạt công trình tầm cỡ mang tên Vincom sẽ xuất hiện trên khắp đất nước Việt Nam, góp phần xây dựng hình ảnh Việt Nam hiện đại,năng động và phát triển.","Số 7, đường Bằng Lăng 1, khu Đô thị sinh thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, Hà Nội.",www.vingroup.net
VIX,Tài chính,"Là một công ty chứng khoán mới tham gia thị trường nhưng với chiến lược kinh doanh phù hợp công ty đã tạo dựng được vị thế nhất định trên thị trường chứng khoán VN.Thị phần môi giới của Công ty luôn duy trì ở mức 0,7-1,1% toàn thị trường.","Tầng 22, 52 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, HN",www.vixs.vn
VJC,Dịch vụ tiêu dùng,"VietJet với tư cách là một hãng hàng không với mức giá cả hợp lý là một trong những động lực chính tạo ra tăng trưởng cho thị trường hàng không Việt Nam, vượt qua các phương tiện khác . Sự tăng trưởng về thị phần của Công ty nhờ vào chiến lược giá vé hợp lý đã thúc đẩy nhu cầu cho vận tải đường hàng không và tạo ra phân khúc khách hàng mới bao gồm những người lần đầu tiên bay cũng như thu hút hành khách từ các phương tiện vận tải khác. Một tỷ lệ lớn lượng khách của Công ty từ tháng 7/2015 đến tháng 12/2016 là khách bay lần đầu tiên. Công ty tin rằng VietJet đóng vai trò chủ chốt trong việc khiến vận tải đường hàng không trở thành lựa chọn cho hành khách mà trước đây đã không đủ khả năng chi trả.","302/3 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",www.vietjetair.com
VND,Tài chính,"Trải qua thời gian 10 năm hoạt động trên thị trường chứng khoán, Công ty đã trở thành một trong những công ty chứng khoán hàng đầu Việt Nam với thị phần môi giới đứng thứ 2 sàn HNX và đứng thứ 4 sàn HOSE. Công ty hoạt động đa dạng ở tất cả các mãng nghiệp vụ thị trường chứng khoán. Trải qua quá trình hình thành và phát triển đến nay, Công ty đã đạt được mức vốn điều lệ là 1.549,98 tỷ đồng, đứng thứ 4 trong tổng số 22 công ty chứng khoán hiện đang niêm yết trên cả hai Sở giao dịch.","Số 1 Nguyễn Thượng Hiền,Nguyễn Du, Hai Bà Trưng, Hà Nội",http://www.vndirect.com.vn
VNM,Hàng tiêu dùng,"Tốc độ tăng trưởng doanh thu và lợi nhuận bình quân trong 5 năm qua của Vinamilk lần lượt đạt mức 16%/năm và 12%/năm, cao hơn mức tăng trưởng bình quân của ngành. Với lợi thế phong phú về chủng loại sản phẩm, thương hiệu được nhiều người tiêu dùng biết đến, chất lượng sản phẩm uy tín, hệ thống phân phối rộng khắp, giá cả hợp lý và tiềm năng tài chính vững mạnh, Vinamilk luôn khẳng định vị trí và vai trò dẫn đầu trong ngành sữa Việt Nam trong suốt hơn 40 năm qua. Trong năm 2015, Vinamilk đã sản xuất và đưa ra thị trường hơn 6 tỷ sản phẩm sữa các loại và giữ vị trí hàng đầu về thị phần theo sản lượng ở tất cả các phân khúc sản phẩm.","10 Tân Trào, p. Tân Phú. Quận 7, TP.HCM",https://www.vinamilk.com.vn/
VPB,Tài chính,Năm 2016 là năm cận cuối của lộ trình chiến lược 5 năm của VPBank để trở thành một trong năm ngân hàng thương mại cổ phần hàng đầu tại Việt Nam vào năm 2017. Kết quả hoạt động kinh doanh của VPBank trong các năm qua đều tăng trưởng bền vững qua đó khẳng định vị thế của chính VPBank trong ngành.,"Số 89 Láng Hạ, phường Láng Hạ, quận Đống Đa, Hà Nội",www.vpbank.com.vn
VPI,Tài chính,"Công ty Cổ phần Đầu tư Văn Phú - Invest là một trong những đơn vị đứng đầu trong lĩnh vực bất động sản tại Việt Nam cả về năng lực xây dựng, quản lý, kinh doanh và phát triển các sản phẩm đáp ứng được nhiều phân khúc thị trường từ bình dân đến cao cấp. Các dự án của Công ty luôn được xây dựng dựa trên cơ sở “khách hàng là trọng tâm”, nhằm đảm bảo đáp ứng được nhu cầu của đa dạng tầng lớp khách hàng và mang tới những sản phẩm và dịch vụ tốt nhất. Công ty đã xây dựng được danh mục dự án với quy mô lớn trên khắp cả nước và hướng đến các khu vực có vị trí đẹp và phát triển nhất trong các thành phố.","104 Thái Thịnh, Trung Liệt, Đống Đa, HN",www.vanphu.vn
VRE,Tài chính,"Vincom Retail là nhà phát triển, sở hữu và vận hành TTTM bán lẻ lớn nhất và có tốc độ tăng trưởng nhanhnhất tại Việt Nam thể hiện qua số lượng và tốc độ gia tăng các TTTM của Công ty trên toàn quốc. Tính  đến ngày 30 tháng 6 năm 2017, Vincom Retail sở hữu và vận hành 40 TTTM với tổng diện tích bán lẻ hơn 1,1 triệu m2 tại 21 tỉnh và thành phố của Việt Nam. Vincom Retail còn sở hữu 73 dự án TTTM đang và sẽ được triển khai xây dựng, phát triển với tổng diện tích mặt bằng bán lẻ là 1,3 triệu m2, thông qua các Hợp đồng hợp tác kinh doanh và các Biên bản ghi nhớ với Vingroup, các công ty con của Vingroup và các đối tác kinh doanh khác. Các dự án TTTM mới sẽ giúp Vincom Retail mở rộng hệ thống của mình tại thêm 29 tỉnh thành trên cả nước.","Số 7, đường Bằng Lăng 1, Khu đô thị sinh thái Vinhomes Riverside, phường Việt Hưng, quận Long Biên, Hà Nội",vincom.com.vn
